Year,State,Area (SqMi),Non-Renewable Generation (MWh),Renewable Generation (MWh),Total Generation (MWh),Median Income ($),Fossil Energy Consumption (BTU),Renewable Energy Consumption (BTU),Total Energy Consumption (BTU),fossil_share,Total_Policies,Dem_Pres_Percent,Rep_Pres_Percent,Dem_Sen_Percent,Rep_Sen_Percent,fossil_share_2000,fossil_share_2019,Y_OUTCOME
2005,AK,"665,384",5106873.0,1469787.0,6576659.0,73346,3835047.2,12529.0,3847576.2,0.996743664232043,1.0,35.51686191210436,61.065329912539426,45.545627037283296,48.577915443620974,0.9968955872929728,0.9904568775213516,0
2005,AL,"52,420",124157198.0,13791383.0,137948581.0,48752,7185751.3,425685.0,7611436.3,0.944072973454432,0.0,36.84440232237717,62.46068975770077,32.354358136140846,67.54515607378963,0.9405221392456772,0.9388430309927231,0
2005,AR,"53,179",42976471.0,4818039.0,47794509.0,48106,3460479.8,184733.0,3645212.8,0.9493217515312138,0.0,44.547630445189085,54.30595907843537,55.897778320852765,44.06950889450993,0.9515624821436618,0.953777350146214,0
2005,AZ,"113,990",94994595.0,6484059.0,101478654.0,59375,5336441.0,74712.0,5411153.0,0.9861929610935044,1.0,44.396832928795554,54.869434086013754,20.620469119024182,76.73903501952665,0.98045418962679,0.9750133566721176,0
2005,CA,"163,695",137006704.0,63286113.0,200292818.0,67918,27757499.9,734604.0,28492103.9,0.9742172777911288,0.0,54.305557534674364,44.357695977241775,57.70810388362684,37.79814565228844,0.9731891283625348,0.9582518545028604,1
2005,CO,"104,094",47390838.0,2225857.0,49616694.0,66204,5505134.0,34788.0,5539922.0,0.9937204892054436,3.0,47.0378422542883,51.7110953545921,51.30260330860861,46.53290767326921,0.9927378692684138,0.975435122911344,1
2005,CT,"5,543",32318213.0,1231534.0,33549747.0,74585,3004558.5,45698.0,3050256.5,0.9850183091159712,0.0,54.3137089719902,43.94727791082799,66.35289873280897,32.12891461235353,0.9677484226430516,0.9778120608107808,0
2005,DE,"2,489",8136568.0,0.0,8136568.0,67236,985140.9,2077.0,987217.9,0.997896107840022,1.0,53.34683760228152,45.75281857192356,58.21990926074193,40.80382585638403,0.9952188438198528,0.9936077455271763,0
2005,FL,"65,758",215663057.0,4593355.0,220256412.0,56416,14492824.8,390187.0,14883011.8,0.973783061839674,0.0,47.09111002771423,52.09751623233695,48.32102584505243,49.433598918100316,0.96874505267508,0.970516111232323,0
2005,GA,"59,425",129363950.0,7303941.0,136667892.0,60269,9987093.7,379285.0,10366378.7,0.9634120061618046,0.0,41.374946053378764,57.974756766988456,39.9781929790955,57.87683938526803,0.9573722315401808,0.950246488808441,0
2005,HI,"10,932",10888649.0,634157.0,11522805.0,78195,1552519.4,22980.0,1575499.4,0.9854141486819988,0.0,54.00955215809311,45.26459571155186,75.51011563824946,20.987752409431153,0.9691133895069202,0.9766864005136604,0
2005,IA,"56,273",41432658.0,2723502.0,44156160.0,61022,4427017.4,81794.0,4508811.4,0.9818590770951298,1.0,49.23313168421695,49.90065750530225,27.877041267471952,70.18356872638971,0.9832328926905132,0.953662586817963,1
2005,ID,"83,569",1723232.0,9101752.0,10824984.0,57972,1191474.4,131164.0,1322638.4,0.9008315500290932,2.0,30.264917042127358,68.39094482399027,26.387488788169833,99.17925434384004,0.9001568584338278,0.897639019938628,0
2005,IL,"57,914",193208228.0,911918.0,194120146.0,63513,14490938.7,69362.0,14560300.7,0.9952362247573636,0.0,54.82316020902781,44.47862682634849,69.96872520188583,27.048226983460143,0.993333500515119,0.988343980444896,0
2005,IN,"36,420",129865598.0,505974.0,130371573.0,55690,12045232.1,86718.0,12131950.1,0.9928520972073568,1.0,39.26297466533658,59.944765036657174,61.648779173991954,37.22513449080051,0.9948651213540844,0.9866361332213288,1
2005,KS,"82,278",45425536.0,437160.0,45862696.0,55152,3904199.7,19845.0,3924044.7,0.9949427181601678,0.0,36.62309430556444,62.003980615547306,27.487241169791197,69.1627798218281,0.9961626076663848,0.9567430198273223,1
2005,KY,"40,408",94439814.0,3382605.0,97822419.0,48160,7758130.7,89196.0,7847326.7,0.9886335814207914,0.0,39.68707298140969,59.54951383220055,49.34317736067021,50.65682263932979,0.9942782987269054,0.982617623396292,1
2005,LA,"52,378",88919162.0,3697716.0,92616878.0,48865,15207500.5,292902.0,15500402.5,0.9811035874713576,0.0,42.21586470321228,56.72202134108999,47.481353378901936,51.02734982056821,0.9840828666783455,0.9850513320009544,0
2005,MA,"10,554",45215178.0,2300265.0,47515443.0,73511,5460462.4,68462.0,5528924.4,0.9876174830677736,0.0,61.6166602048537,36.58840187124994,72.33145415869289,15.05836370834405,0.977151958557098,0.9776028839364428,0
2005,MD,"12,406",50334595.0,2327004.0,52661600.0,79410,4814876.8,65136.0,4880012.8,0.9866524940262452,1.0,55.971761208402846,42.97821777859425,64.80343300468446,33.72430102358769,0.9814816655324858,0.9820890760009776,0
2005,ME,"35,380",10684862.0,8159115.0,18843978.0,57640,1603559.5,267696.0,1871255.5,0.8569431058452467,1.0,53.57285569259347,44.57645743784695,41.56435247445528,58.43564752554471,0.8423892719344019,0.8255218389793596,1
2005,MI,"96,714",117663740.0,3956031.0,121619771.0,60278,10688172.4,203836.0,10892008.4,0.9812857287183142,0.0,51.23070672905647,47.812058557810175,60.60850283147566,37.88546720067543,0.981987107401298,0.970812221258119,1
2005,MN,"86,936",49592158.0,3426837.0,53018995.0,71147,6215125.0,132514.0,6347639.0,0.9791238915760648,2.0,51.08968468600654,47.613533791521455,47.840405280497606,49.52892617699708,0.980127897612092,0.9637961448755232,1
2005,MO,"69,707",89660307.0,1167924.0,90828230.0,56411,7396442.0,62694.0,7459136.0,0.9915950051051488,0.0,46.10044651683188,53.29619193926551,42.797078926190565,56.09251692837945,0.9950557960571672,0.9850509172591508,1
2005,MS,"48,432",43545757.0,1521697.0,45067453.0,43142,3914276.8,125909.0,4040185.8,0.9688358391834356,0.0,40.16111259282135,59.01437414899142,49.81641408734407,84.57941775906232,0.9622284971622986,0.9758667885178728,0
2005,MT,"147,040",18279818.0,9658961.0,27938778.0,48966,1876844.1,101964.0,1978808.1,0.948472012015718,2.0,38.56502839483698,59.06814316858851,62.735003996484316,31.730248027022974,0.9453456044866144,0.9357775339282814,1
2005,NC,"53,819",122544927.0,7203650.0,129748578.0,55190,7985901.3,222487.0,8208388.3,0.972895166277648,2.0,43.5831462205017,56.01719733779452,47.018676402227825,51.595843646549824,0.9709262250188466,0.960120498653183,1
2005,ND,"70,698",30360458.0,1572158.0,31932615.0,55369,2438169.3,17890.0,2456059.3,0.9927159739180564,0.0,35.49881246543683,62.86133496146506,68.27992635888457,31.72007364111543,0.991360178302721,0.9654192613395662,1
2005,NE,"77,348",30454006.0,1010727.0,31464734.0,62890,2393767.9,24749.0,2418516.9,0.9897668691089154,0.0,32.682160820163816,65.89864119889074,14.637132796215043,82.76216793657866,0.9903556205713254,0.9748358852311836,1
2005,NH,"9,349",21729213.0,2740800.0,24470013.0,74780,1305965.8,58957.0,1364922.8,0.9568056156729156,0.0,50.201610822557406,48.83434298460681,33.716895505306766,66.17809540912452,0.948974663100601,0.9169713539397928,1
2005,NJ,"8,723",59643566.0,906018.0,60549583.0,83158,9012621.1,39978.0,9052599.1,0.995583809737029,0.0,52.92340900702746,46.23881168128724,53.87630620788373,43.94761157320539,0.9908991969345344,0.9902201853902493,0
2005,NM,"121,590",34171372.0,964270.0,35135642.0,51110,3139563.9,30778.0,3170341.9,0.9902918988011988,2.0,49.0466796420487,49.8384247604138,34.95723063164519,65.0427693683548,0.9956090126918477,0.969452335071872,1
2005,NV,"110,572",37248665.0,2965087.0,40213752.0,63265,2862840.8,31808.0,2894648.8,0.9890114476063556,0.0,47.87804051895702,50.4696915453111,61.08190917305708,35.137790901504566,0.9846258040900092,0.9659888266038558,1
2005,NY,"54,555",119116452.0,27770967.0,146887419.0,61909,13943899.8,391533.0,14335432.8,0.9726877447327577,1.0,56.13058126549186,37.6865299923499,58.87505575458477,21.81939730535843,0.9634046443348736,0.9648411500548668,0
2005,OH,"44,826",156014990.0,961333.0,156976323.0,58008,14549524.5,103239.0,14652763.5,0.9929542983478852,0.0,48.70668524315362,50.814024335529595,36.145134111451846,63.84941049496086,0.9896715870125844,0.9889364605653692,0
2005,OK,"69,899",64840445.0,3767382.0,68607827.0,49402,6243632.3,76871.0,6320503.3,0.9878378356356526,1.0,34.42959833524394,65.57040166475606,41.24488715454167,52.765325404362315,0.9892220769414828,0.9542805122413204,1
2005,OR,"98,379",16776146.0,32548857.0,49325003.0,57950,2888424.1,312450.0,3200874.1,0.9023860388635716,3.0,51.348663042211875,47.19291674243323,63.39209794726348,31.746033528965768,0.8917510316873076,0.8723812363932198,1
2005,PA,"46,054",213529637.0,4561487.0,218091125.0,60760,15383917.5,176652.0,15560569.5,0.9886474592077108,2.0,50.923809144150624,48.4236661530542,41.987442223163626,52.61782247322186,0.9871971749823484,0.9800280131050412,0
2005,RI,"1,545",6046560.0,6734.0,6053294.0,64938,798816.2,1692.0,800508.2,0.9978863427007992,2.0,59.42342622628301,38.67143713369356,78.42648849441564,21.573511505584364,0.9891714051535168,0.9833447969217342,0
2005,SC,"32,020",97762877.0,4751787.0,102514665.0,52794,4713286.3,169996.0,4883282.3,0.9651881686217484,0.0,40.90183593991469,57.98194968164678,44.10059722480483,53.66614889235741,0.9634452826651568,0.9478164587960926,1
2005,SD,"77,116",3288099.0,3232670.0,6520769.0,56627,903857.7,27600.0,931457.7,0.970369024809178,0.0,38.443645917854795,59.91113171824891,49.423806456230764,50.576193543769236,0.9543507888639156,0.9279778186329464,1
2005,TN,"42,144",87041539.0,10075626.0,97117165.0,51713,7185975.4,196605.0,7382580.4,0.97336906754175,0.0,42.52529110879618,56.799089491363254,44.33863928613179,54.27914215017729,0.9786650826079408,0.9702275413098452,1
2005,TX,"268,596",390000550.0,6668172.0,396668722.0,54358,46129883.9,203268.0,46333151.9,0.9956129036841976,1.0,38.22426046274135,61.08582276906154,43.32638016912671,55.29987514432837,0.9964106262270536,0.9847972323388844,1
2005,UT,"84,897",37191917.0,973213.0,38165131.0,71931,3483064.6,15130.0,3498194.6,0.9956749118531028,0.0,25.995641508701894,71.53594785330293,28.4027218703865,68.73117581378617,0.9943918801879637,0.9863116435154244,0
2005,VA,"42,775",74960796.0,3982249.0,78943045.0,68127,7812183.6,235220.0,8047403.6,0.9707706967747958,1.0,45.525917603816715,53.731956569021555,87.01986408150276,82.57525402471563,0.970146309068093,0.9689455100816554,0
2005,VT,"9,616",4083966.0,1632788.0,5716755.0,66539,494198.5,32661.0,526859.5,0.93800814069026,1.0,58.93746257712714,38.801315363950444,70.62706700346345,24.54298065154553,0.9490115463005128,0.8835482191763033,1
2005,WA,"71,298",27777540.0,74188311.0,101965850.0,66463,5329194.5,660195.0,5989389.5,0.8897725719791642,1.0,52.82114831183694,45.64028199241436,54.980485345649384,42.73618833974125,0.8893954583984156,0.8870666838670527,0
2005,WI,"65,496",58902791.0,2921872.0,61824664.0,58594,6229712.0,218362.0,6448074.0,0.9661353142039004,0.0,49.69971708441122,49.31987145842503,55.35048307598323,44.1117412601708,0.9684957110814978,0.9613790739091618,0
2005,WV,"24,230",92024114.0,1602171.0,93626285.0,47827,4736749.0,37512.0,4774261.0,0.992142867765294,0.0,43.205141097021404,56.07071786946673,63.11135463784696,36.88864536215304,0.9957063498883084,0.987767062228985,0
2005,WY,"97,813",44041668.0,1525639.0,45567307.0,58684,2873679.6,17542.0,2891221.6,0.9939326684609716,0.0,29.023091023164838,68.73956885274808,27.046049759930163,72.95395024006984,0.9953396451344976,0.983123629707808,1
2006,AK,"665,384",5443137.0,1231060.0,6674197.0,71713,3654700.2,10750.0,3665450.2,0.9970672088247168,3.0,35.51686191210436,61.065329912539426,45.545627037283296,48.577915443620974,0.9968955872929728,0.9904568775213516,0
2006,AL,"52,420",129759194.0,11136248.0,140895441.0,48241,7295901.0,438079.0,7733980.0,0.9433565900092836,5.0,36.84440232237717,62.46068975770077,32.354358136140846,67.54515607378963,0.9405221392456772,0.9388430309927231,0
2006,AR,"53,179",48895340.0,3273363.0,52168703.0,47103,3549640.5,180297.0,3729937.5,0.9516621927311114,3.0,44.547630445189085,54.30595907843537,55.897778320852765,44.06950889450993,0.9515624821436618,0.953777350146214,0
2006,AZ,"113,990",97546056.0,6846471.0,104392528.0,59306,5507904.7,75698.0,5583602.7,0.98644280331765,5.0,44.396832928795554,54.869434086013754,43.49939939035173,53.340817484093996,0.98045418962679,0.9750133566721176,0
2006,CA,"163,695",144835913.0,71962775.0,216798688.0,70316,28186049.3,783678.0,28969727.3,0.972948381878624,48.0,54.305557534674364,44.357695977241775,59.43105149508118,35.015283072855325,0.9731891283625348,0.9582518545028604,1
2006,CO,"104,094",48010918.0,2687435.0,50698353.0,70796,5551254.7,36419.0,5587673.7,0.9934822607841256,15.0,47.0378422542883,51.7110953545921,51.30260330860861,46.53290767326921,0.9927378692684138,0.975435122911344,1
2006,CT,"5,543",33374524.0,1307212.0,34681736.0,79322,2807919.2,44820.0,2852739.2,0.984288784617956,6.0,54.3137089719902,43.94727791082799,39.72974425812296,9.622859821797586,0.9677484226430516,0.9778120608107808,0
2006,DE,"2,489",7181763.0,417.0,7182179.0,66654,924551.0,1926.0,926477.0,0.9979211572440546,2.0,53.34683760228152,45.75281857192356,70.20026998995769,28.700426386579526,0.9952188438198528,0.9936077455271763,0
2006,FL,"65,758",219217510.0,4534111.0,223751621.0,58059,14605715.0,396493.0,15002208.0,0.9735710236786478,9.0,47.09111002771423,52.09751623233695,60.30098044574211,38.09563048890443,0.96874505267508,0.970516111232323,0
2006,GA,"59,425",132022452.0,5987755.0,138010208.0,62721,9734208.7,381420.0,10115628.7,0.962293989695371,12.0,41.374946053378764,57.974756766988456,39.9781929790955,57.87683938526803,0.9573722315401808,0.950246488808441,0
2006,HI,"10,932",10821445.0,737729.0,11559174.0,76863,1530073.8,24069.0,1554142.8,0.9845130061407484,5.0,54.00955215809311,45.26459571155186,61.34895957904808,36.77991611296166,0.9691133895069202,0.9766864005136604,0
2006,IA,"56,273",42119397.0,3364065.0,45483462.0,61173,4484135.9,65914.0,4550049.9,0.9855135654666116,6.0,49.23313168421695,49.90065750530225,27.877041267471952,70.18356872638971,0.9832328926905132,0.953662586817963,1
2006,ID,"83,569",1453757.0,11932329.0,13386085.0,58741,1202305.2,146020.0,1348325.2,0.8917026841892446,8.0,30.264917042127358,68.39094482399027,26.387488788169833,99.17925434384004,0.9001568584338278,0.897639019938628,0
2006,IL,"57,914",191404854.0,1022104.0,192426958.0,61866,13774745.2,58732.0,13833477.2,0.995754357407695,4.0,54.82316020902781,44.47862682634849,69.96872520188583,27.048226983460143,0.993333500515119,0.988343980444896,0
2006,IN,"36,420",129780060.0,709727.0,130489788.0,57717,11902395.7,67035.0,11969430.7,0.994399483009664,4.0,39.26297466533658,59.944765036657174,111.6220804989296,87.35690036096938,0.9948651213540844,0.9866361332213288,1
2006,KS,"82,278",44522197.0,1001539.0,45523736.0,57901,3955320.7,18030.0,3973350.7,0.9954622681556904,1.0,36.62309430556444,62.003980615547306,27.487241169791197,69.1627798218281,0.9961626076663848,0.9567430198273223,1
2006,KY,"40,408",95741515.0,3050499.0,98792014.0,50189,7817207.6,82778.0,7899985.6,0.9895217530523094,8.0,39.68707298140969,59.54951383220055,49.34317736067021,50.65682263932979,0.9942782987269054,0.982617623396292,1
2006,LA,"52,378",87246251.0,3675577.0,90921829.0,46380,15856553.5,290702.0,16147255.5,0.9819968167345838,2.0,42.21586470321228,56.72202134108999,47.481353378901936,51.02734982056821,0.9840828666783455,0.9850513320009544,0
2006,MA,"10,554",42806301.0,2791474.0,45597775.0,70330,5007051.7,72090.0,5079141.7,0.9858066570578252,19.0,61.6166602048537,36.58840187124994,66.88272533408205,29.482203459701807,0.977151958557098,0.9776028839364428,0
2006,MD,"12,406",46226444.0,2730436.0,48956880.0,80928,4421003.8,64137.0,4485140.8,0.985700114475782,4.0,55.971761208402846,42.97821777859425,54.205595408331405,44.195427757182344,0.9814816655324858,0.9820890760009776,0
2006,ME,"35,380",8570389.0,8245783.0,16816173.0,58016,1497065.2,251780.0,1748845.2,0.8560307110086129,3.0,53.57285569259347,44.57645743784695,20.75310752703952,74.40380974743547,0.8423892719344019,0.8255218389793596,1
2006,MI,"96,714",108593827.0,3962912.0,112556738.0,61835,9995921.6,195459.0,10191380.6,0.9808211460574832,5.0,51.23070672905647,47.812058557810175,56.909978514034655,41.25763000437549,0.981987107401298,0.970812221258119,1
2006,MN,"86,936",49607174.0,3630613.0,53237789.0,71450,6025033.4,127256.0,6152289.4,0.9793156674326796,34.0,51.08968468600654,47.613533791521455,58.05634900025968,37.936427374235734,0.980127897612092,0.9637961448755232,1
2006,MO,"69,707",91463158.0,223185.0,91686343.0,56664,7313806.9,49618.0,7363424.9,0.9932615595767128,7.0,46.10044651683188,53.29619193926551,49.57835692395297,47.30845179540692,0.9950557960571672,0.9850509172591508,1
2006,MS,"48,432",44687766.0,1541082.0,46228847.0,44149,4086325.4,126736.0,4213061.4,0.969918311658121,4.0,40.16111259282135,59.01437414899142,34.86539176096418,63.57597790876398,0.9622284971622986,0.9758667885178728,0
2006,MT,"147,040",17582991.0,10660546.0,28243536.0,52249,1936999.0,107240.0,2044239.0,0.9475403805523718,7.0,38.56502839483698,59.06814316858851,49.16175692795907,48.28550694333403,0.9453456044866144,0.9357775339282814,1
2006,NC,"53,819",119547467.0,5667317.0,125214784.0,50586,7680978.1,225628.0,7906606.1,0.971463356445694,8.0,43.5831462205017,56.01719733779452,47.018676402227825,51.595843646549824,0.9709262250188466,0.960120498653183,1
2006,ND,"70,698",28987074.0,1894063.0,30881137.0,52175,2398339.7,19272.0,2417611.7,0.9920284965530238,2.0,35.49881246543683,62.86133496146506,68.82632293080054,29.528493894165535,0.991360178302721,0.9654192613395662,1
2006,NE,"77,348",30463322.0,1206647.0,31669969.0,61197,2441879.0,22867.0,2464746.0,0.9907223705809848,2.0,32.682160820163816,65.89864119889074,63.882792293302906,36.1172077066971,0.9903556205713254,0.9748358852311836,1
2006,NH,"9,349",19788405.0,2275290.0,22063695.0,78770,1181227.9,46384.0,1227611.9,0.9622160717080048,12.0,50.201610822557406,48.83434298460681,33.716895505306766,66.17809540912452,0.948974663100601,0.9169713539397928,1
2006,NJ,"8,723",59747918.0,952219.0,60700139.0,86510,8557787.1,43924.0,8601711.1,0.99489357414015,5.0,52.92340900702746,46.23881168128724,53.36913962676717,44.34417595897017,0.9908991969345344,0.9902201853902493,0
2006,NM,"121,590",35790093.0,1475532.0,37265625.0,50880,3209629.2,32792.0,3242421.2,0.9898865699496412,2.0,49.0466796420487,49.8384247604138,70.60513830453854,29.33058812997941,0.9956090126918477,0.969452335071872,1
2006,NV,"110,572",28458685.0,3401337.0,31860022.0,66456,2682830.9,34363.0,2717193.9,0.9873534972973405,2.0,47.87804051895702,50.4696915453111,40.98995488969604,55.358135990057875,0.9846258040900092,0.9659888266038558,1
2006,NY,"54,555",112324136.0,29941296.0,142265432.0,61295,12922523.2,394618.0,13317141.2,0.9703676641950753,6.0,56.13058126549186,37.6865299923499,57.41634316406815,25.802955857850602,0.9634046443348736,0.9648411500548668,0
2006,OH,"44,826",154343524.0,1090551.0,155434075.0,58344,14206456.3,103412.0,14309868.3,0.9927733786340996,2.0,48.70668524315362,50.814024335529595,56.16413169069943,43.815217618472765,0.9896715870125844,0.9889364605653692,0
2006,OK,"69,899",67981578.0,2633303.0,70614880.0,49367,6506432.7,70282.0,6576714.7,0.9893135093726964,2.0,34.42959833524394,65.57040166475606,41.24488715454167,52.765325404362315,0.9892220769414828,0.9542805122413204,1
2006,OR,"98,379",13661410.0,39679286.0,53340695.0,59857,2887754.7,363136.0,3250890.7,0.8882964597979255,19.0,51.348663042211875,47.19291674243323,63.39209794726348,31.746033528965768,0.8917510316873076,0.8723812363932198,1
2006,PA,"46,054",213494507.0,5317088.0,218811595.0,61619,14986858.9,174273.0,15161131.9,0.9885052777622758,2.0,50.923809144150624,48.4236661530542,58.6365789333756,41.28302495219972,0.9871971749823484,0.9800280131050412,0
2006,RI,"1,545",5812903.0,154822.0,5967725.0,68304,743418.6,5182.0,748600.6,0.993077750672388,4.0,59.42342622628301,38.67143713369356,53.518635403760584,46.48136459623941,0.9891714051535168,0.9833447969217342,0
2006,SC,"32,020",95550221.0,3717385.0,99267606.0,50357,4763754.8,174035.0,4937789.8,0.9647544737526088,13.0,40.90183593991469,57.98194968164678,44.10059722480483,53.66614889235741,0.9634452826651568,0.9478164587960926,1
2006,SD,"77,116",3586445.0,3545798.0,7132243.0,57742,894654.4,29625.0,924279.4,0.9679480036015085,2.0,38.443645917854795,59.91113171824891,49.423806456230764,50.576193543769236,0.9543507888639156,0.9279778186329464,1
2006,TN,"42,144",85351853.0,8559250.0,93911102.0,51725,7224483.9,169925.0,7394408.9,0.9770197993784197,4.0,42.52529110879618,56.799089491363254,47.989223944003776,50.71241400560071,0.9786650826079408,0.9702275413098452,1
2006,TX,"268,596",392102646.0,8480231.0,400582878.0,55048,46609669.9,210757.0,46820426.9,0.9954986100308282,18.0,38.22426046274135,61.08582276906154,36.044576366682634,61.69170106680406,0.9964106262270536,0.9847972323388844,1
2006,UT,"84,897",40311064.0,952259.0,41263324.0,69438,3633193.1,14904.0,3648097.1,0.995914582427096,3.0,25.995641508701894,71.53594785330293,31.064924061535017,62.36091952413295,0.9943918801879637,0.9863116435154244,0
2006,VA,"42,775",69259894.0,3809645.0,73069537.0,72604,7530183.7,221242.0,7751425.7,0.9714578958036068,2.0,45.525917603816715,53.731956569021555,49.59431667893581,49.20076188226261,0.970146309068093,0.9689455100816554,0
2006,VT,"9,616",5115769.0,1968575.0,7084344.0,66073,482921.7,35410.0,518331.7,0.9316846721896422,8.0,58.93746257712714,38.801315363950444,82.68151315262996,32.361985984246566,0.9490115463005128,0.8835482191763033,1
2006,WA,"71,298",23692673.0,84510483.0,108203155.0,69558,5415679.6,776764.0,6192443.6,0.874562604009829,28.0,52.82114831183694,45.64028199241436,56.852698089103505,39.9334080069721,0.8893954583984156,0.8870666838670527,0
2006,WI,"65,496",58695623.0,2944221.0,61639843.0,65706,5892732.6,208348.0,6101080.6,0.9658506396391484,11.0,49.69971708441122,49.31987145842503,67.30655283152902,29.476681677054216,0.9684957110814978,0.9613790739091618,0
2006,WV,"24,230",92069319.0,1746486.0,93815804.0,48834,4764027.7,35655.0,4799682.7,0.9925713839375258,1.0,43.205141097021404,56.07071786946673,77.04902160126258,22.950978398737426,0.9957063498883084,0.987767062228985,0
2006,WY,"97,813",43797993.0,1602377.0,45400370.0,59794,2956212.5,17225.0,2973437.5,0.9942070415134,2.0,29.023091023164838,68.73956885274808,29.39173865402747,68.89075758734042,0.9953396451344976,0.983123629707808,1
2007,AK,"665,384",5518938.0,1302453.0,6821392.0,77862,3508127.0,11435.0,3519562.0,0.9967510161775812,0.0,35.51686191210436,61.065329912539426,45.545627037283296,48.577915443620974,0.9968955872929728,0.9904568775213516,0
2007,AL,"52,420",135889536.0,7936734.0,143826271.0,52176,7321570.0,402944.0,7724514.0,0.947835682607346,0.0,36.84440232237717,62.46068975770077,32.354358136140846,67.54515607378963,0.9405221392456772,0.9388430309927231,0
2007,AR,"53,179",49735739.0,4860497.0,54596236.0,50425,3580464.0,200104.0,3780568.0,0.9470703873068808,0.0,44.547630445189085,54.30595907843537,55.897778320852765,44.06950889450993,0.9515624821436618,0.953777350146214,0
2007,AZ,"113,990",106701661.0,6639310.0,113340970.0,58360,5571021.5,75991.0,5647012.5,0.9865431500284444,4.0,44.396832928795554,54.869434086013754,43.49939939035173,53.340817484093996,0.98045418962679,0.9750133566721176,0
2007,CA,"163,695",158674572.0,52173008.0,210847581.0,68890,28586356.1,649762.0,29236118.1,0.977775366832986,3.0,54.305557534674364,44.357695977241775,59.43105149508118,35.015283072855325,0.9731891283625348,0.9582518545028604,1
2007,CO,"104,094",50853130.0,3054362.0,53907492.0,75573,5772699.3,40614.0,5813313.3,0.9930136227132296,6.0,47.0378422542883,51.7110953545921,51.30260330860861,46.53290767326921,0.9927378692684138,0.975435122911344,1
2007,CT,"5,543",32078110.0,1093101.0,33171209.0,79281,2766079.4,43761.0,2809840.4,0.9844258058215692,3.0,54.3137089719902,43.94727791082799,39.72974425812296,9.622859821797586,0.9677484226430516,0.9778120608107808,0
2007,DE,"2,489",8486047.0,48116.0,8534163.0,67475,950208.7,3292.0,953500.7,0.9965474592729716,5.0,53.34683760228152,45.75281857192356,70.20026998995769,28.700426386579526,0.9952188438198528,0.9936077455271763,0
2007,FL,"65,758",220958796.0,4457263.0,225416060.0,56604,14362699.4,408006.0,14770705.4,0.972377351727562,3.0,47.09111002771423,52.09751623233695,60.30098044574211,38.09563048890443,0.96874505267508,0.970516111232323,0
2007,GA,"59,425",139503548.0,5651609.0,145155158.0,60123,9733655.8,372556.0,10106211.8,0.9631359398187164,0.0,41.374946053378764,57.974756766988456,39.9781929790955,57.87683938526803,0.9573722315401808,0.950246488808441,0
2007,HI,"10,932",10687659.0,845690.0,11533350.0,79134,1569962.2,24297.0,1594259.2,0.9847596927776864,0.0,54.00955215809311,45.26459571155186,61.34895957904808,36.77991611296166,0.9691133895069202,0.9766864005136604,0
2007,IA,"56,273",45919096.0,3870122.0,49789217.0,60453,4758609.7,74740.0,4833349.7,0.984536604086396,1.0,49.23313168421695,49.90065750530225,27.877041267471952,70.18356872638971,0.9832328926905132,0.953662586817963,1
2007,ID,"83,569",1809552.0,9674539.0,11484091.0,60794,1217864.9,133321.0,1351185.9,0.9013303794836816,8.0,30.264917042127358,68.39094482399027,26.387488788169833,99.17925434384004,0.9001568584338278,0.897639019938628,0
2007,IL,"57,914",198822202.0,1438479.0,200260681.0,64900,14147700.2,66864.0,14214564.2,0.9952960921587732,4.0,54.82316020902781,44.47862682634849,69.96872520188583,27.048226983460143,0.993333500515119,0.988343980444896,0
2007,IN,"36,420",129956815.0,681183.0,130637999.0,58654,11866916.2,66123.0,11933039.2,0.9944588299014386,18.0,39.26297466533658,59.944765036657174,111.6220804989296,87.35690036096938,0.9948651213540844,0.9866361332213288,1
2007,KS,"82,278",48959157.0,1163039.0,50122196.0,59945,4352027.1,20170.0,4372197.1,0.9953867587533964,0.0,36.62309430556444,62.003980615547306,27.487241169791197,69.1627798218281,0.9961626076663848,0.9567430198273223,1
2007,KY,"40,408",95091109.0,2134210.0,97225319.0,48765,7845937.3,81248.0,7927185.3,0.9897507126520684,2.0,39.68707298140969,59.54951383220055,49.34317736067021,50.65682263932979,0.9942782987269054,0.982617623396292,1
2007,LA,"52,378",88771804.0,3806525.0,92578329.0,51065,16046029.1,290523.0,16336552.1,0.9822163821214148,2.0,42.21586470321228,56.72202134108999,47.481353378901936,51.02734982056821,0.9840828666783455,0.9850513320009544,0
2007,MA,"10,554",45038269.0,2037706.0,47075975.0,72263,5178065.1,66901.0,5244966.1,0.9872447221346196,3.0,61.6166602048537,36.58840187124994,66.88272533408205,29.482203459701807,0.977151958557098,0.9776028839364428,0
2007,MD,"12,406",47942246.0,2255677.0,50197924.0,81122,4453540.9,60683.0,4514223.9,0.9865573792208224,2.0,55.971761208402846,42.97821777859425,54.205595408331405,44.195427757182344,0.9814816655324858,0.9820890760009776,0
2007,ME,"35,380",8183420.0,7945148.0,16128567.0,59199,1496036.2,264075.0,1760111.2,0.849966865729847,0.0,53.57285569259347,44.57645743784695,20.75310752703952,74.40380974743547,0.8423892719344019,0.8255218389793596,1
2007,MI,"96,714",115623200.0,3686736.0,119309936.0,61024,10059557.7,199648.0,10259205.7,0.9805396240373658,2.0,51.23070672905647,47.812058557810175,56.909978514034655,41.25763000437549,0.981987107401298,0.970812221258119,1
